"","Moisture.treatment","Residue.type","response","SE","df","lower.CL","upper.CL",".group"
"3","Ambient","No residue",6.8373490095,0.787725834278381,3,4.33045383862424,9.34424418037576,"A"
"1","Ambient","Wheat",6.724200117,0.799451469930178,3,4.17998874026708,9.26841149373292,"A"
"10","Ambient","Clover",6.9556061055,1.49855435228772,3,2.18653734379512,11.7246748672049,"A"
"8","Ambient","Wheat-clover mix",6.89223110175,1.04651830229926,3,3.56174279718594,10.2227194063141,"A"
"2","Ambient","Five-species mix",6.502103832,0.945477236352866,3,3.49317329443897,9.51103436956103,"A"
"9","Drought","No residue",7.35537217975,1.00986881902858,3,4.14151888781127,10.5692254716887,"A"
"6","Drought","Wheat",6.323962935,1.26547106942056,3,2.29666920567911,10.3512566643209,"A"
"4","Drought","Clover",7.43392713,1.83589954388371,3,1.59127540969523,13.2765788503048,"A"
"7","Drought","Wheat-clover mix",6.64520268725,0.734097696291195,3,4.3089761859708,8.98142918852919,"A"
"5","Drought","Five-species mix",6.55074655525,1.03332884397702,3,3.26223299359225,9.83926011690775,"A"
