"","Moisture.treatment","Residue.type","response","SE","df","lower.CL","upper.CL",".group"
"9","Ambient","No residue",15.5463091375,2.67623591294363,3,7.02933204428497,24.063286230715,"AB"
"10","Ambient","Wheat",14.2017462325,0.800319574755317,3,11.6547721587737,16.7487203062263,"B"
"6","Ambient","Clover",14.55766904225,2.74331934608387,3,5.8272025250921,23.2881355594079,"AB"
"2","Ambient","Wheat-clover mix",7.59758149750001,5.74155726974346,3,-10.6746162221699,25.8697792171699,"AB"
"1","Ambient","Five-species mix",10.5449890755,2.5510697425781,3,2.42634659871127,18.6636315522887,"AB"
"7","Drought","No residue",19.0722656225,0.726706893735118,3,16.7595599535085,21.3849712914915,"A"
"8","Drought","Wheat",13.45606606,1.20306285892708,3,9.62738310958344,17.2847490104166,"B"
"5","Drought","Clover",14.81857529,1.41034690006515,3,10.3302220087193,19.3069285712807,"AB"
"4","Drought","Wheat-clover mix",15.2874366275,1.59631952926016,3,10.2072354395538,20.3676378154462,"AB"
"3","Drought","Five-species mix",15.0056618775,2.27149635576594,3,7.77674669262728,22.2345770623727,"AB"
